id,id_citizen,id_lunch,id_dinner,id_breakfast,day,week_num
407,59,3,4,5,Sunday,1
408,59,2,4,4,Monday,1
409,59,5,2,2,Tuesday,1
410,59,5,4,4,Wednesday,1
411,59,4,2,5,Thursday,1
412,59,4,4,4,Friday,1
413,59,4,4,5,Saturday,1
414,60,3,1,1,Sunday,0
415,60,4,5,2,Monday,0
416,60,5,5,3,Tuesday,0
417,60,4,4,3,Wednesday,0
418,60,1,5,4,Thursday,0
419,60,3,2,5,Friday,0
420,60,4,1,5,Saturday,0
414,60,5,5,3,Sunday,1
415,60,4,2,1,Monday,1
416,60,1,4,1,Tuesday,1
417,60,4,5,2,Wednesday,1
418,60,4,5,2,Thursday,1
419,60,4,5,3,Friday,1
420,60,5,5,5,Saturday,1
421,61,2,5,4,Sunday,0
422,61,5,5,1,Monday,0
423,61,1,1,5,Tuesday,0
424,61,5,2,4,Wednesday,0
425,61,5,4,2,Thursday,0
426,61,2,5,5,Friday,0
427,61,2,5,3,Saturday,0
421,61,4,4,1,Sunday,1
422,61,3,4,1,Monday,1
423,61,3,1,2,Tuesday,1
424,61,3,4,5,Wednesday,1
425,61,1,3,2,Thursday,1
426,61,2,1,5,Friday,1
427,61,4,5,3,Saturday,1
428,62,3,4,5,Sunday,0
429,62,2,1,4,Monday,0
430,62,2,4,1,Tuesday,0
431,62,5,4,5,Wednesday,0
432,62,4,5,2,Thursday,0
433,62,1,4,4,Friday,0
434,62,1,5,3,Saturday,0
428,62,1,4,3,Sunday,1
429,62,3,5,4,Monday,1
430,62,1,4,3,Tuesday,1
431,62,4,4,3,Wednesday,1
432,62,5,3,4,Thursday,1
433,62,5,5,5,Friday,1
434,62,2,5,4,Saturday,1
435,63,2,3,3,Sunday,0
436,63,1,2,5,Monday,0
437,63,4,5,4,Tuesday,0
438,63,4,4,2,Wednesday,0
439,63,5,5,3,Thursday,0
440,63,5,3,1,Friday,0
441,63,4,5,4,Saturday,0
435,63,4,4,3,Sunday,1
436,63,2,2,4,Monday,1
437,63,4,5,3,Tuesday,1
438,63,1,4,2,Wednesday,1
439,63,3,2,3,Thursday,1
440,63,5,3,4,Friday,1
441,63,3,5,4,Saturday,1
442,64,3,4,2,Sunday,0
443,64,5,4,1,Monday,0
444,64,2,2,4,Tuesday,0
445,64,5,5,2,Wednesday,0
446,64,5,5,3,Thursday,0
447,64,2,4,3,Friday,0
448,64,5,5,4,Saturday,0
442,64,5,4,1,Sunday,1
443,64,3,4,5,Monday,1
444,64,1,1,4,Tuesday,1
445,64,2,2,4,Wednesday,1
446,64,1,2,3,Thursday,1
447,64,3,5,1,Friday,1
448,64,5,4,3,Saturday,1
449,65,5,3,2,Sunday,0
450,65,5,5,4,Monday,0
451,65,5,1,5,Tuesday,0
452,65,5,2,3,Wednesday,0
453,65,4,5,4,Thursday,0
454,65,4,5,3,Friday,0
455,65,1,5,4,Saturday,0
449,65,4,3,1,Sunday,1
450,65,4,5,1,Monday,1
451,65,4,4,2,Tuesday,1
452,65,5,1,1,Wednesday,1
453,65,1,3,3,Thursday,1
454,65,1,5,1,Friday,1
455,65,4,1,1,Saturday,1
456,66,2,4,5,Sunday,0
457,66,5,4,2,Monday,0
458,66,4,5,1,Tuesday,0
459,66,1,4,5,Wednesday,0
460,66,3,1,5,Thursday,0
461,66,5,3,1,Friday,0
462,66,5,1,4,Saturday,0
456,66,5,4,4,Sunday,1
457,66,5,4,4,Monday,1
458,66,5,4,1,Tuesday,1
459,66,5,4,4,Wednesday,1
460,66,4,4,2,Thursday,1
461,66,3,2,2,Friday,1
462,66,3,5,2,Saturday,1
463,67,1,2,4,Sunday,0
464,67,2,2,3,Monday,0
465,67,5,4,5,Tuesday,0
466,67,5,4,5,Wednesday,0
467,67,1,4,4,Thursday,0
468,67,1,5,4,Friday,0
469,67,4,5,4,Saturday,0
463,67,2,2,5,Sunday,1
464,67,1,2,4,Monday,1
465,67,1,3,5,Tuesday,1
466,67,3,5,5,Wednesday,1
467,67,5,4,3,Thursday,1
468,67,4,3,1,Friday,1
469,67,3,2,5,Saturday,1
470,68,4,4,5,Sunday,0
471,68,5,4,1,Monday,0
472,68,4,3,3,Tuesday,0
473,68,4,5,4,Wednesday,0
474,68,5,4,1,Thursday,0
475,68,4,5,1,Friday,0
476,68,4,5,1,Saturday,0
470,68,4,4,1,Sunday,1
471,68,3,2,5,Monday,1
472,68,5,5,1,Tuesday,1
473,68,4,4,2,Wednesday,1
474,68,4,1,3,Thursday,1
475,68,4,5,4,Friday,1
476,68,5,4,1,Saturday,1
477,69,1,1,5,Sunday,0
478,69,5,5,2,Monday,0
479,69,5,3,3,Tuesday,0
480,69,2,2,4,Wednesday,0
481,69,4,4,3,Thursday,0
482,69,3,4,2,Friday,0
483,69,2,3,4,Saturday,0
477,69,1,5,5,Sunday,1
478,69,4,4,2,Monday,1
479,69,1,1,5,Tuesday,1
480,69,4,2,4,Wednesday,1
481,69,3,3,4,Thursday,1
482,69,1,3,2,Friday,1
483,69,3,5,2,Saturday,1
484,70,5,2,3,Sunday,0
485,70,1,1,1,Monday,0
486,70,5,1,5,Tuesday,0
487,70,3,5,4,Wednesday,0
488,70,4,4,5,Thursday,0
489,70,5,4,1,Friday,0
490,70,4,5,1,Saturday,0
484,70,1,2,5,Sunday,1
485,70,2,2,5,Monday,1
486,70,5,3,4,Tuesday,1
487,70,5,5,3,Wednesday,1
488,70,1,4,2,Thursday,1
489,70,4,4,4,Friday,1
490,70,1,5,1,Saturday,1
491,71,4,3,4,Sunday,0
492,71,4,5,3,Monday,0
493,71,5,5,2,Tuesday,0
494,71,4,2,4,Wednesday,0
495,71,3,3,2,Thursday,0
496,71,5,5,1,Friday,0
497,71,2,3,2,Saturday,0
491,71,4,4,2,Sunday,1
492,71,2,4,3,Monday,1
493,71,3,4,1,Tuesday,1
494,71,2,3,2,Wednesday,1
495,71,4,5,5,Thursday,1
496,71,5,2,2,Friday,1
497,71,5,4,2,Saturday,1
498,72,1,4,5,Sunday,0
499,72,5,5,2,Monday,0
500,72,5,4,5,Tuesday,0
501,72,5,3,1,Wednesday,0
502,72,5,4,2,Thursday,0
503,72,3,5,4,Friday,0
504,72,5,3,5,Saturday,0
498,72,5,5,5,Sunday,1
499,72,4,5,1,Monday,1
500,72,3,4,3,Tuesday,1
501,72,5,5,1,Wednesday,1
502,72,4,1,4,Thursday,1
503,72,1,5,3,Friday,1
504,72,1,2,2,Saturday,1
505,73,5,4,1,Sunday,0
506,73,5,5,3,Monday,0
507,73,4,5,5,Tuesday,0
508,73,4,3,3,Wednesday,0
509,73,4,5,1,Thursday,0
510,73,4,5,4,Friday,0
511,73,4,2,3,Saturday,0
505,73,4,5,1,Sunday,1
506,73,5,5,4,Monday,1
507,73,1,1,3,Tuesday,1
508,73,3,3,2,Wednesday,1
509,73,1,3,4,Thursday,1
510,73,5,5,3,Friday,1
511,73,1,5,2,Saturday,1
512,74,4,4,5,Sunday,0
513,74,4,2,2,Monday,0
514,74,4,5,1,Tuesday,0
515,74,2,5,3,Wednesday,0
516,74,4,4,2,Thursday,0
517,74,4,5,4,Friday,0
518,74,5,4,3,Saturday,0
512,74,5,2,4,Sunday,1
513,74,4,4,5,Monday,1
514,74,1,3,4,Tuesday,1
515,74,4,3,1,Wednesday,1
516,74,2,4,4,Thursday,1
517,74,4,1,4,Friday,1
518,74,3,3,3,Saturday,1
519,75,2,4,1,Sunday,0
520,75,1,2,5,Monday,0
521,75,5,5,3,Tuesday,0
522,75,5,5,3,Wednesday,0
523,75,1,5,3,Thursday,0
524,75,2,1,2,Friday,0
525,75,5,5,1,Saturday,0
519,75,2,5,3,Sunday,1
520,75,2,5,3,Monday,1
521,75,3,1,3,Tuesday,1
522,75,3,5,4,Wednesday,1
523,75,1,4,2,Thursday,1
524,75,4,4,5,Friday,1
525,75,1,5,2,Saturday,1
526,76,2,1,2,Sunday,0
527,76,5,5,4,Monday,0
528,76,4,4,5,Tuesday,0
529,76,3,4,4,Wednesday,0
530,76,3,2,5,Thursday,0
531,76,4,5,3,Friday,0
532,76,1,5,2,Saturday,0
526,76,4,2,5,Sunday,1
527,76,5,4,4,Monday,1
528,76,5,5,3,Tuesday,1
529,76,4,4,2,Wednesday,1
530,76,3,3,2,Thursday,1
531,76,1,4,4,Friday,1
532,76,1,5,3,Saturday,1
533,77,1,4,3,Sunday,0
534,77,5,4,5,Monday,0
535,77,5,4,5,Tuesday,0
536,77,5,2,1,Wednesday,0
537,77,3,3,3,Thursday,0
538,77,2,1,3,Friday,0
539,77,3,2,1,Saturday,0
533,77,5,5,4,Sunday,1
534,77,4,4,3,Monday,1
535,77,1,4,5,Tuesday,1
536,77,2,4,5,Wednesday,1
537,77,5,3,1,Thursday,1
538,77,5,4,3,Friday,1
539,77,4,5,5,Saturday,1
540,78,1,1,5,Sunday,0
541,78,3,2,4,Monday,0
542,78,1,3,5,Tuesday,0
543,78,5,3,4,Wednesday,0
544,78,4,3,5,Thursday,0
545,78,4,1,3,Friday,0
546,78,5,4,2,Saturday,0
540,78,4,5,4,Sunday,1
541,78,5,5,4,Monday,1
542,78,5,1,3,Tuesday,1
543,78,3,3,4,Wednesday,1
544,78,5,5,5,Thursday,1
545,78,4,4,3,Friday,1
546,78,2,4,2,Saturday,1
547,79,4,5,3,Sunday,0
548,79,4,4,3,Monday,0
549,79,4,3,1,Tuesday,0
550,79,4,1,1,Wednesday,0
551,79,5,4,1,Thursday,0
552,79,1,2,1,Friday,0
553,79,1,4,5,Saturday,0
547,79,1,2,2,Sunday,1
548,79,5,5,5,Monday,1
549,79,2,3,3,Tuesday,1
550,79,5,4,3,Wednesday,1
551,79,2,1,3,Thursday,1
552,79,4,2,1,Friday,1
553,79,5,4,4,Saturday,1
554,80,3,5,4,Sunday,0
555,80,5,3,1,Monday,0
556,80,5,5,3,Tuesday,0
557,80,5,2,1,Wednesday,0
558,80,2,3,1,Thursday,0
559,80,4,5,1,Friday,0
560,80,4,5,3,Saturday,0
554,80,1,1,5,Sunday,1
555,80,5,5,4,Monday,1
556,80,4,2,2,Tuesday,1
557,80,1,1,3,Wednesday,1
558,80,3,2,3,Thursday,1
559,80,5,4,4,Friday,1
560,80,2,2,2,Saturday,1
561,81,5,5,5,Sunday,0
562,81,4,4,5,Monday,0
563,81,4,1,2,Tuesday,0
564,81,2,1,1,Wednesday,0
565,81,1,1,4,Thursday,0
566,81,2,2,2,Friday,0
567,81,5,4,3,Saturday,0
561,81,2,5,1,Sunday,1
562,81,5,2,5,Monday,1
563,81,4,4,4,Tuesday,1
564,81,4,4,3,Wednesday,1
565,81,2,4,3,Thursday,1
566,81,5,5,3,Friday,1
567,81,1,2,5,Saturday,1
568,82,4,5,3,Sunday,0
569,82,2,3,3,Monday,0
570,82,5,4,3,Tuesday,0
571,82,4,4,1,Wednesday,0
572,82,5,4,5,Thursday,0
573,82,4,4,5,Friday,0
574,82,1,4,3,Saturday,0
568,82,5,2,4,Sunday,1
569,82,5,5,4,Monday,1
570,82,5,5,5,Tuesday,1
571,82,1,1,5,Wednesday,1
572,82,4,5,1,Thursday,1
573,82,3,4,1,Friday,1
574,82,3,4,4,Saturday,1
575,83,3,3,2,Sunday,0
576,83,4,4,3,Monday,0
577,83,1,5,3,Tuesday,0
578,83,4,2,3,Wednesday,0
579,83,4,5,5,Thursday,0
580,83,5,5,2,Friday,0
581,83,3,1,4,Saturday,0
575,83,3,3,5,Sunday,1
576,83,2,3,5,Monday,1
577,83,1,2,3,Tuesday,1
578,83,5,5,3,Wednesday,1
579,83,2,3,1,Thursday,1
580,83,3,2,3,Friday,1
581,83,4,5,2,Saturday,1
582,84,1,2,2,Sunday,0
583,84,1,5,2,Monday,0
584,84,1,2,5,Tuesday,0
585,84,4,5,3,Wednesday,0
586,84,4,3,5,Thursday,0
587,84,4,4,4,Friday,0
588,84,1,4,1,Saturday,0
582,84,3,2,4,Sunday,1
583,84,3,1,5,Monday,1
584,84,1,2,1,Tuesday,1
585,84,4,5,3,Wednesday,1
586,84,1,2,4,Thursday,1
587,84,4,3,1,Friday,1
588,84,5,5,2,Saturday,1
589,85,5,4,4,Sunday,0
590,85,3,2,3,Monday,0
591,85,1,3,4,Tuesday,0
592,85,2,3,3,Wednesday,0
593,85,5,4,1,Thursday,0
594,85,1,5,1,Friday,0
595,85,3,2,2,Saturday,0
589,85,2,2,5,Sunday,1
590,85,3,4,2,Monday,1
591,85,1,4,1,Tuesday,1
592,85,5,4,5,Wednesday,1
593,85,5,5,5,Thursday,1
594,85,2,5,1,Friday,1
595,85,3,2,1,Saturday,1
596,86,4,5,3,Sunday,0
597,86,5,4,1,Monday,0
598,86,4,5,3,Tuesday,0
599,86,2,4,2,Wednesday,0
600,86,3,4,5,Thursday,0
601,86,5,4,3,Friday,0
602,86,4,5,5,Saturday,0
596,86,1,3,1,Sunday,1
597,86,4,1,1,Monday,1
598,86,5,4,1,Tuesday,1
599,86,5,2,1,Wednesday,1
600,86,2,2,4,Thursday,1
601,86,1,5,1,Friday,1
602,86,4,5,4,Saturday,1
603,87,5,1,2,Sunday,0
604,87,5,4,2,Monday,0
605,87,5,2,2,Tuesday,0
606,87,1,3,5,Wednesday,0
607,87,5,1,3,Thursday,0
608,87,5,4,3,Friday,0
609,87,5,1,2,Saturday,0
603,87,5,3,2,Sunday,1
604,87,4,2,4,Monday,1
605,87,3,1,3,Tuesday,1
606,87,5,5,4,Wednesday,1
607,87,3,5,5,Thursday,1
608,87,3,4,4,Friday,1
609,87,2,5,3,Saturday,1
610,88,4,1,3,Sunday,0
611,88,2,2,1,Monday,0
612,88,4,4,2,Tuesday,0
613,88,3,5,4,Wednesday,0
614,88,3,1,1,Thursday,0
615,88,4,1,5,Friday,0
616,88,1,4,1,Saturday,0
610,88,5,4,2,Sunday,1
611,88,5,4,3,Monday,1
612,88,5,4,5,Tuesday,1
613,88,4,4,3,Wednesday,1
614,88,1,4,4,Thursday,1
615,88,5,4,1,Friday,1
616,88,4,4,4,Saturday,1
617,89,5,3,5,Sunday,0
618,89,3,1,1,Monday,0
619,89,5,4,5,Tuesday,0
620,89,2,4,2,Wednesday,0
621,89,4,1,3,Thursday,0
622,89,1,5,5,Friday,0
623,89,1,1,3,Saturday,0
617,89,5,5,1,Sunday,1
618,89,5,5,1,Monday,1
619,89,5,5,5,Tuesday,1
620,89,3,5,1,Wednesday,1
621,89,3,1,3,Thursday,1
622,89,3,5,5,Friday,1
623,89,5,4,5,Saturday,1
624,90,5,2,4,Sunday,0
625,90,3,1,3,Monday,0
626,90,2,4,1,Tuesday,0
627,90,4,3,3,Wednesday,0
628,90,5,1,1,Thursday,0
629,90,3,2,1,Friday,0
630,90,2,4,1,Saturday,0
624,90,4,5,5,Sunday,1
625,90,4,4,3,Monday,1
626,90,5,5,2,Tuesday,1
627,90,4,4,1,Wednesday,1
628,90,5,5,4,Thursday,1
629,90,1,5,3,Friday,1
630,90,1,1,5,Saturday,1
631,91,3,1,1,Sunday,0
632,91,5,4,4,Monday,0
633,91,5,4,3,Tuesday,0
634,91,4,4,2,Wednesday,0
635,91,4,4,3,Thursday,0
636,91,5,5,5,Friday,0
637,91,5,5,1,Saturday,0
631,91,1,2,5,Sunday,1
632,91,1,3,2,Monday,1
633,91,4,2,2,Tuesday,1
634,91,4,4,5,Wednesday,1
635,91,5,3,2,Thursday,1
636,91,4,2,5,Friday,1
637,91,4,4,5,Saturday,1
638,92,4,4,2,Sunday,0
639,92,5,4,3,Monday,0
640,92,2,4,1,Tuesday,0
641,92,3,1,1,Wednesday,0
642,92,5,5,1,Thursday,0
643,92,1,1,1,Friday,0
644,92,4,1,1,Saturday,0
638,92,1,4,4,Sunday,1
639,92,2,3,5,Monday,1
640,92,4,4,4,Tuesday,1
641,92,5,4,4,Wednesday,1
642,92,5,5,3,Thursday,1
643,92,3,3,3,Friday,1
644,92,1,5,5,Saturday,1
645,93,1,3,3,Sunday,0
646,93,4,5,2,Monday,0
647,93,4,4,4,Tuesday,0
648,93,1,1,4,Wednesday,0
649,93,3,5,3,Thursday,0
650,93,4,4,2,Friday,0
651,93,1,2,3,Saturday,0
645,93,5,5,3,Sunday,1
646,93,2,1,3,Monday,1
647,93,1,2,3,Tuesday,1
648,93,1,1,5,Wednesday,1
649,93,4,4,5,Thursday,1
650,93,1,2,3,Friday,1
651,93,5,1,5,Saturday,1
652,94,4,3,2,Sunday,0
653,94,4,3,2,Monday,0
654,94,1,2,1,Tuesday,0
655,94,4,4,1,Wednesday,0
656,94,4,5,1,Thursday,0
657,94,1,3,4,Friday,0
658,94,4,5,2,Saturday,0
652,94,5,4,5,Sunday,1
653,94,5,4,1,Monday,1
654,94,5,5,5,Tuesday,1
655,94,4,5,5,Wednesday,1
656,94,4,4,1,Thursday,1
657,94,2,3,4,Friday,1
658,94,3,1,3,Saturday,1
659,95,3,4,2,Sunday,0
660,95,4,4,1,Monday,0
661,95,1,1,2,Tuesday,0
662,95,5,2,1,Wednesday,0
663,95,1,1,1,Thursday,0
664,95,1,5,2,Friday,0
665,95,3,1,3,Saturday,0
659,95,4,1,5,Sunday,1
660,95,2,3,3,Monday,1
661,95,1,1,1,Tuesday,1
662,95,4,5,4,Wednesday,1
663,95,3,5,1,Thursday,1
664,95,1,5,2,Friday,1
665,95,4,5,2,Saturday,1
666,96,2,1,4,Sunday,0
667,96,4,5,2,Monday,0
668,96,5,4,2,Tuesday,0
669,96,3,2,1,Wednesday,0
670,96,3,3,2,Thursday,0
671,96,5,4,3,Friday,0
672,96,4,4,1,Saturday,0
666,96,4,5,3,Sunday,1
667,96,4,4,1,Monday,1
668,96,2,1,2,Tuesday,1
669,96,4,4,2,Wednesday,1
670,96,3,2,5,Thursday,1
671,96,5,5,2,Friday,1
672,96,4,4,5,Saturday,1
673,97,4,4,5,Sunday,0
674,97,5,4,2,Monday,0
675,97,2,2,4,Tuesday,0
676,97,2,5,4,Wednesday,0
677,97,1,3,4,Thursday,0
678,97,2,3,5,Friday,0
679,97,3,4,2,Saturday,0
673,97,4,4,3,Sunday,1
674,97,4,2,1,Monday,1
675,97,2,2,3,Tuesday,1
676,97,4,4,3,Wednesday,1
677,97,5,2,2,Thursday,1
678,97,5,1,5,Friday,1
679,97,4,5,3,Saturday,1
680,98,3,3,4,Sunday,0
681,98,5,5,3,Monday,0
682,98,2,4,3,Tuesday,0
683,98,2,4,4,Wednesday,0
684,98,3,4,2,Thursday,0
685,98,5,2,5,Friday,0
686,98,2,1,5,Saturday,0
680,98,2,1,5,Sunday,1
681,98,1,5,2,Monday,1
682,98,5,4,5,Tuesday,1
683,98,4,4,2,Wednesday,1
684,98,1,5,5,Thursday,1
685,98,5,3,1,Friday,1
686,98,5,4,1,Saturday,1
687,99,4,4,5,Sunday,0
688,99,3,2,4,Monday,0
689,99,5,3,1,Tuesday,0
690,99,3,4,4,Wednesday,0
691,99,4,2,2,Thursday,0
692,99,4,4,1,Friday,0
693,99,3,4,4,Saturday,0
687,99,1,1,4,Sunday,1
688,99,1,3,2,Monday,1
689,99,4,4,4,Tuesday,1
690,99,3,1,1,Wednesday,1
691,99,5,4,4,Thursday,1
692,99,2,5,5,Friday,1
693,99,2,5,2,Saturday,1
694,100,1,1,1,Sunday,0
695,100,5,2,3,Monday,0
696,100,3,1,1,Tuesday,0
697,100,1,3,4,Wednesday,0
698,100,3,1,1,Thursday,0
699,100,2,2,4,Friday,0
700,100,5,1,3,Saturday,0
694,100,5,4,1,Sunday,1
695,100,5,1,5,Monday,1
696,100,4,4,1,Tuesday,1
697,100,5,3,1,Wednesday,1
698,100,3,4,5,Thursday,1
699,100,1,1,2,Friday,1
700,100,3,1,4,Saturday,1
